Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
15.8573 8.65237e+10
15.8723 8.63022e+10
15.8873 8.60784e+10
15.9023 8.58522e+10
15.9173 8.56237e+10
15.9323 8.53929e+10
15.9473 8.51596e+10
15.9623 8.49241e+10
15.9773 8.46861e+10
16.0098 8.41686e+10
16.0598 8.33778e+10
16.1098 8.25971e+10
16.1598 8.18261e+10
16.2098 8.10648e+10
16.2598 8.03128e+10
16.3098 7.95698e+10
16.3598 7.88357e+10
16.4098 7.81101e+10
16.4598 7.73929e+10
16.5098 7.66836e+10
16.5598 7.59824e+10
16.6098 7.52888e+10
16.6598 7.46026e+10
16.7098 7.39236e+10
16.7598 7.32516e+10
16.8098 7.25865e+10
16.8598 7.1928e+10
16.9098 7.12758e+10
16.9598 7.06299e+10
17.0098 6.99899e+10
17.0598 6.93558e+10
17.1098 6.87274e+10
17.1598 6.81044e+10
17.2098 6.74867e+10
17.2598 6.68742e+10
17.3098 6.62665e+10
17.3598 6.56637e+10
17.4098 6.50654e+10
17.4598 6.44716e+10
17.5098 6.38821e+10
17.5598 6.32968e+10
17.6098 6.27154e+10
17.6598 6.21377e+10
17.7098 6.15638e+10
17.7598 6.09933e+10
17.8098 6.04263e+10
17.8598 5.98624e+10
17.9098 5.93016e+10
17.9598 5.87437e+10
18.0098 5.81885e+10
18.0598 5.7636e+10
18.1098 5.70859e+10
18.1598 5.65381e+10
18.2098 5.59924e+10
18.2598 5.54488e+10
18.3098 5.4907e+10
18.3598 5.43669e+10
18.4098 5.38283e+10
18.4598 5.32911e+10
18.5098 5.27551e+10
18.5598 5.22201e+10
18.6098 5.16858e+10
18.6598 5.11523e+10
18.7098 5.06191e+10
18.7598 5.00862e+10
18.8098 4.95533e+10
18.8598 4.90201e+10
18.9098 4.84864e+10
18.9598 4.7952e+10
19.0098 4.74165e+10
19.0598 4.68797e+10
19.1098 4.63411e+10
19.1598 4.58003e+10
19.2098 4.52571e+10
19.2598 4.47109e+10
19.3098 4.41611e+10
19.3598 4.36073e+10
19.4098 4.30487e+10
19.4598 4.24846e+10
19.5098 4.19142e+10
19.5598 4.13366e+10
19.6098 4.07505e+10
19.6598 4.01549e+10
19.7098 3.95482e+10
19.7598 3.89287e+10
19.8098 3.82944e+10
19.8598 3.76428e+10
19.9098 3.69709e+10
19.9598 3.62749e+10

_____Absorption rate_____
dist | absorption
0.025 1.26192e+10
0.075 1.2977e+10
0.125 1.33126e+10
